sample_id,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,ee_x_m,ee_y_m,ee_z_m,ee_zaxis_x,ee_zaxis_y,ee_zaxis_z,camera_x_m,camera_y_m,camera_z_m,camera_zaxis_x,camera_zaxis_y,camera_zaxis_z
32,1.6637398090132,1.22716012149352,-1.02561659586037,-1.54473815598268,0.922393651215876,-0.170990606343072,0.123918481923218,0.309945910251741,0.374424371343177,0.737884128968331,0.668965452766409,-0.0895110899368417,0.0667187958777027,0.319608822041527,0.366128345063249,0.737884128968331,0.668965452766409,-0.0895110899368417
33,0.0937917743302705,2.32259803021435,-1.74605144756112,0.415448532413811,-0.380123190833943,-1.06762409008298,0.633390932360334,0.032150414974294,0.186452204027067,0.988932856962372,-0.0573884369539144,-0.136815100497819,0.605442800240063,0.0640928186911223,0.22685746056355,0.988932856962372,-0.0573884369539144,-0.136815100497819
34,0.688379842094812,1.38261255272035,-2.31241348187124,-0.870068572368451,1.03603501981733,1.12416819706935,0.257278270509318,0.0501717519238129,0.658293047774404,0.989179455976843,-0.0378739632362018,0.141737668889188,0.216424778835235,0.0212196824550698,0.688735943357983,0.989179455976843,-0.0378739632362018,0.141737668889188
35,0.751393385773391,1.07855108722386,-2.51403626040248,0.232390419308164,-1.01820855532356,-1.32967400599394,-0.174257283390823,-0.212135891615677,0.745761443510956,-0.452325713460006,-0.690806165516786,0.564081811997951,-0.200010261661008,-0.167883529155928,0.717256838147149,-0.452325713460006,-0.690806165516786,0.564081811997951
36,-1.45774119473272,1.42672073861663,-0.696393284103211,0.421882404539033,-0.406918156956172,-1.17537220351822,0.013804777673039,-0.38453243818011,0.225468582309524,-0.053698304036365,-0.963643239438349,-0.261740709918007,0.0498180148712783,-0.361031491705629,0.265277529310254,-0.053698304036365,-0.963643239438349,-0.261740709918007
37,-1.98751130298096,0.642913272810065,-0.811386218055085,-1.35383434039146,0.917515597330344,-0.397465873428649,-0.195153262180145,-0.0757024636427714,0.397142785317419,-0.964628202323306,-0.263356662789953,-0.011649010543642,-0.149004196083026,-0.111723979994504,0.394551635363134,-0.964628202323306,-0.263356662789953,-0.011649010543642
38,0.428556771861303,1.22238418555024,-1.60621851739224,-0.23640874997484,-0.169035762649009,-1.58863995041023,0.266793226296265,0.1316795740567,0.645736552211313,0.715054748105382,0.370011392504248,0.593117422294284,0.227851514430214,0.162386598164016,0.614517619695704,0.715054748105382,0.370011392504248,0.593117422294284
39,-0.015246253540131,0.269671810294179,-1.1911709126657,-1.48674617710815,0.81752961035878,2.03485994191751,-0.0720435155969126,-0.137631423429578,0.553697850121051,0.405219781025317,-0.733148925266747,0.546158935151672,-0.129087520690545,-0.129186626807034,0.543273508756654,0.405219781025317,-0.733148925266747,0.546158935151672
40,-1.18667675479237,1.13561588117329,-1.99576694241467,0.843826768810197,-0.601862810234213,-0.291398776814414,-0.0486561020158839,-0.092723064179575,0.779081420989075,-0.326370617743727,-0.321426379456117,0.888913551737912,-0.0707686167872396,-0.04854585814233,0.74756299531092,-0.326370617743727,-0.321426379456117,0.888913551737912
41,-1.13359342436113,1.13421529616004,-0.370407454997013,-1.60691761680554,-0.807638722048502,-0.632669877935007,0.215668837872726,-0.135799918310349,0.164622218069526,0.875529119026281,-0.167685532715048,-0.453133891752907,0.191179212429022,-0.0836314723032799,0.175238784691301,0.875529119026281,-0.167685532715048,-0.453133891752907
42,1.60514244920856,0.759690572023713,-0.292055546521151,1.54921372984261,-0.273932211326097,2.7404447847729,0.0438086266077807,0.228480037799829,0.200528126811382,0.239537781624812,0.904826962852313,-0.35200826477474,-0.0059283213977189,0.199115352410408,0.190631094171314,0.239537781624812,0.904826962852313,-0.35200826477474
43,-1.78088337285694,2.30746581050536,-1.15586538652392,0.399525814442057,-0.0221702879794539,-1.58001459990593,-0.0940113230317814,-0.439225584062994,-0.059681954254622,-0.113295265195993,-0.489957528545955,-0.864352823276068,-0.0507987641768351,-0.446440129785568,-0.0207637697231631,-0.113295265195993,-0.489957528545955,-0.864352823276068
44,-1.67698178602989,1.95200654318995,-0.614446387123956,0.559415610826242,-0.0623599051332517,2.51219030294518,-0.0371373848481991,-0.300127262246363,-0.0330282576995642,-0.0715256107729982,-0.358987914136681,-0.930597530894718,-0.0333100386509441,-0.243763950322825,-0.0174549314621717,-0.0715256107729982,-0.358987914136681,-0.930597530894718
45,0.431094440425926,0.797789167961693,-0.902256218026213,-0.591448118812121,0.54662512220468,2.8155054080802,0.241174669354447,0.0512897598034454,0.364821185121834,0.957710848683585,0.121478357849217,-0.260831245996384,0.205110736609911,0.00876796480634019,0.346785395557145,0.957710848683585,0.121478357849217,-0.260831245996384
46,-1.08510855352113,2.79046359071579,-0.87180970629661,-1.33467298724778,-0.558064709787116,2.45668448136236,0.186488775863448,-0.141934550739693,-0.216677054391118,0.409147284954749,0.327788705714033,-0.851559195605612,0.146929965409241,-0.184804402244562,-0.211084528360909,0.409147284954749,0.327788705714033,-0.851559195605612
47,-0.0952648504578288,2.65102340351802,-0.670561622995701,-1.58850706161552,0.594592792757294,1.05013257900494,0.144507911726555,-0.121299710177176,-0.163751746044324,-0.305211873814829,-0.53347430316334,-0.788828802685874,0.191135666717358,-0.0858850593484177,-0.161373727710756,-0.305211873814829,-0.53347430316334,-0.788828802685874
48,1.73259426808229,1.79752032844385,-1.04240586466169,-1.28228101561118,-0.628727485998696,-2.62043807490337,-0.177953804447535,0.419279053891307,0.183194080510704,-0.675425892095996,0.638169811223353,-0.369512051670144,-0.12955203908388,0.400091838339952,0.156303192294293,-0.675425892095996,0.638169811223353,-0.369512051670144
49,-0.261326475981974,1.07991763231921,-1.86480071277902,-0.0116999202321351,-0.698975392823714,2.4517916592878,0.0355733345249265,-0.00655631079904686,0.78376422377741,0.00168180326480436,0.0073517158033701,0.999971561501888,0.0624665709388777,-0.0453172285761029,0.7490029653384,0.00168180326480436,0.0073517158033701,0.999971561501888
50,2.0743102847279,1.82847467107515,-2.56018724102867,1.3289540573048,0.401632899970358,-2.40859404630949,-0.250699161650508,0.304149800704394,0.70521146850832,-0.668752003700913,0.427380050637937,0.60837245981613,-0.248682921163964,0.247720133664854,0.689538962259892,-0.668752003700913,0.427380050637937,0.60837245981613
51,2.33916072659793,1.04565538695449,-0.597930688123208,-0.127120481717183,0.191362661695156,-0.126630158603666,-0.19768381123887,0.209143002475734,0.214874086591226,-0.574835602746414,0.62946216280649,-0.522820634070753,-0.202682558413826,0.196278265067877,0.271825917625072,-0.574835602746414,0.62946216280649,-0.522820634070753
52,0.247182496021749,0.652444539450199,-1.13673052943682,-1.13832647098152,-0.119786200107488,0.212636281232866,0.136471289256521,0.0564231401810534,0.581666511667777,0.756856773818608,0.302882478755986,0.579163213600033,0.0816394216970442,0.0770942816136926,0.582079079009885,0.756856773818608,0.302882478755986,0.579163213600033
53,-2.18500210818047,0.689995089799914,-1.16026932068937,0.422990876908509,-0.296954645877,0.771825870196776,-0.0917079834169769,-0.092481715639941,0.617362792738049,-0.484433651916857,-0.478532841462563,0.732345790274145,-0.100312852994017,-0.0371718105374045,0.600020053130059,-0.484433651916857,-0.478532841462563,0.732345790274145
54,1.84393129198895,0.873442454264127,-1.86706997901691,-1.23521772441308,0.0627480049553175,1.81297147797383,0.00157506366960533,0.0345640020818949,0.756142068020191,-0.074585787392145,0.48574608803361,0.870911992269677,0.0383449884668705,-0.00929756019368723,0.743566854894812,-0.074585787392145,0.48574608803361,0.870911992269677
55,-0.943538121805378,2.38298062061068,-1.50138938145818,0.166659767967993,1.06750738442681,1.07264212227449,0.237239429775213,-0.277596110333485,-0.0474257767378175,-0.0456839852620772,0.310618851283625,-0.949436097227094,0.214113589013682,-0.326793778957116,-0.0255446229503299,-0.0456839852620772,0.310618851283625,-0.949436097227094
56,2.21547254619252,0.428199459403595,-0.382210712133765,-1.45607805516267,-0.82719334023986,0.738861901518176,-0.191180214003552,0.021614839208733,0.319201841675582,-0.988809361949433,0.0984454497866756,0.112091655075007,-0.156151535547469,-0.0152427173533603,0.348331074585023,-0.988809361949433,0.0984454497866756,0.112091655075007
57,-0.612120281257978,1.0601112455603,-0.630761149894263,-0.653898213021933,0.235985867686901,-0.214932881630756,0.224686873256764,-0.189566163601721,0.22453301573325,0.616959901899538,-0.60693040046693,-0.500994978455039,0.239602629132759,-0.151052314044801,0.266104684198138,0.616959901899538,-0.60693040046693,-0.500994978455039
58,-0.977386202672086,2.50941597085443,-1.17731234366806,-1.41629244374594,-0.51317952683529,-1.86021545652981,0.307655923741549,-0.290045538992958,-0.116579571317406,0.598172082470149,-0.0193383769958344,-0.801134312664545,0.259542290684618,-0.257327921710705,-0.109605631725256,0.598172082470149,-0.0193383769958344,-0.801134312664545
59,0.28419269557972,0.728107764513896,-1.36702318479425,0.756362002966227,0.999172055505777,1.48290585755459,0.0979379330304268,0.144529361315842,0.498072833132741,0.616351805336583,0.781328648747534,-0.0981631025624581,0.108277672526298,0.0894325707938912,0.481001410774373,0.616351805336583,0.781328648747534,-0.0981631025624581
60,1.89068623618353,0.158033252755102,-1.38908440878016,-1.16248727340961,-0.406277377272324,-1.85738591020794,0.00228505160205377,-0.229000386656422,0.62134200146108,-0.368697850509489,-0.0404330014907859,0.928669514639157,-0.00565646405338409,-0.1859599401476,0.582374678055236,-0.368697850509489,-0.0404330014907859,0.928669514639157
61,0.437814648895563,2.01540024178342,-1.71511285552719,-1.4717404877366,-0.994419003759608,-2.5102916625796,0.387417193454352,0.357459327078195,0.327222286069801,0.144591065928702,0.988900418154549,-0.034196295521026,0.412399254241834,0.317220498410654,0.292715282341938,0.144591065928702,0.988900418154549,-0.034196295521026
62,-1.80199293363505,0.895443040684606,-0.393702121956378,1.55666880761001,1.08498625412086,-0.86596404008417,0.126657571449327,-0.199069035047487,0.244628291749565,0.763894804578398,-0.613737647262167,-0.199476384244428,0.0776043874059719,-0.212549787145397,0.273715307032736,0.763894804578398,-0.613737647262167,-0.199476384244428
63,-0.978755416347918,0.686161172632475,-0.758306043253766,0.718938539924786,-0.68318718277481,-0.373383528389382,0.0324216910314943,-0.188591499277941,0.500417082877359,0.0402574130369307,-0.804849052799446,0.592112609985135,0.00468683107126249,-0.138211992221489,0.511672428795421,0.0402574130369307,-0.804849052799446,0.592112609985135
64,-2.14134690858465,2.0093680431222,-0.666326246325764,1.19670044221064,0.626634906545607,-0.375901505007143,-0.0497044881010957,-0.271445471813047,-0.023428953403012,0.43389912998064,-0.334551995911993,-0.83654438437739,-0.106509286605178,-0.275229700463965,-0.0095403076652822,0.43389912998064,-0.334551995911993,-0.83654438437739
65,-0.717127155800112,0.313528043032574,-0.573119786404394,-1.29912138072126,-1.0846613938158,-1.2714606233966,0.134626115129485,0.0989517451533671,0.415370937676375,0.83015714416934,0.406155640228706,0.38193809955936,0.119543523456229,0.0968176422259956,0.358785064588535,0.83015714416934,0.406155640228706,0.38193809955936
66,2.08651549684766,2.06245686097376,-1.62604137823012,1.1770660845264,0.383915453906817,0.610963781042325,-0.334019038981034,0.45415429987095,0.209158376775419,-0.706328152985028,0.544600539436575,-0.452228695182151,-0.276414042616368,0.464902801470326,0.209524583267744,-0.706328152985028,0.544600539436575,-0.452228695182151
67,0.379906305803947,0.984986812238944,-1.49688821445464,-0.335480719497219,-0.796477164576961,2.5590091772609,0.0753957899050922,0.0799534226026034,0.716152536753671,0.0954450581170175,0.29154890704996,0.951782262746587,0.115091205267762,0.0509133694281734,0.684294267641689,0.0954450581170175,0.29154890704996,0.951782262746587
68,-0.659525514856817,2.52229815295506,-2.46181579304546,-0.251176252838543,-0.931899017576147,-1.05231831341093,0.504328312597902,-0.341075501351437,0.444065255174085,0.576898172786796,-0.194826259881631,0.793240963828641,0.495640646088971,-0.2887725662428,0.419106741002537,0.576898172786796,-0.194826259881631,0.793240963828641
69,2.10164864664608,2.57182676247006,-2.14093791747185,0.118329722833459,-0.450423303702747,2.27703341566454,-0.340828561920253,0.597186660068715,0.207972687068145,-0.458541931903551,0.882600098396997,0.103712887317681,-0.297912300543074,0.584263759121534,0.170220956769852,-0.458541931903551,0.882600098396997,0.103712887317681
70,-1.97266997243499,2.38240406739482,-2.13880826142133,0.725432269667198,-0.588513371942775,-1.6552589472138,-0.316458565102077,-0.567454423276261,0.334592106910629,-0.685630787352582,-0.671621888265976,0.28077475427168,-0.260791308092301,-0.564609667748061,0.352677013960221,-0.685630787352582,-0.671621888265976,0.28077475427168
71,-1.33769904707663,2.91707096005957,-1.63528790681825,0.446128664923775,-0.995745370245061,-1.51434951903116,0.0653079633023464,-0.568964687852646,-0.110257666036152,-0.143494325299968,-0.963109528410072,-0.227660745172364,0.115352659070076,-0.544324540046011,-0.0923024010260637,-0.143494325299968,-0.963109528410072,-0.227660745172364
72,1.7663978018032,1.45736284082,-2.55471378644828,-0.115609647965848,0.711661877380876,2.1018972512577,-0.0339001438688561,0.23788567210251,0.735827772306849,-0.0983389880676951,0.883939678761718,0.457143399532852,0.00982516301961849,0.221454781828322,0.700442416828822,-0.0983389880676951,0.883939678761718,0.457143399532852
